name,price,quality,category
Game7325,47485,77,Puzzle
Game7326,19446,88,RPG
Game7327,9979,24,Puzzle
Game7328,23608,71,Puzzle
Game7329,10790,53,RPG
Game7330,36654,67,RPG
Game7331,10342,38,Aventura
Game7332,35761,15,Estrategia
Game7333,14003,81,RPG
Game7334,21907,58,Deportes
Game7335,14505,49,Aventura
Game7336,48009,54,Aventura
Game7337,37681,63,Aventura
Game7338,12469,36,Puzzle
Game7339,43638,16,RPG
Game7340,15354,25,RPG
Game7341,6063,23,Aventura
Game7342,21277,71,RPG
Game7343,13826,10,Estrategia
Game7344,23461,30,RPG
Game7345,3221,46,Puzzle
Game7346,37356,57,Deportes
Game7347,21165,62,RPG
Game7348,44717,1,Deportes
Game7349,20239,77,Acción
Game7350,15515,70,Deportes
Game7351,16163,23,Estrategia
Game7352,38246,23,Deportes
Game7353,45546,82,Acción
Game7354,16391,48,Aventura
Game7355,35896,89,RPG
Game7356,44998,80,Puzzle
Game7357,20995,37,Deportes
Game7358,832,43,RPG
Game7359,23801,37,Deportes
Game7360,20510,93,Deportes
Game7361,9751,63,Puzzle
Game7362,29445,48,Deportes
Game7363,48951,25,Estrategia
Game7364,188,21,Aventura
Game7365,38861,67,Acción
Game7366,1591,57,Aventura
Game7367,41927,18,Acción
Game7368,9017,21,Aventura
Game7369,35097,15,RPG
Game7370,14784,83,RPG
Game7371,45164,14,Aventura
Game7372,42947,85,Acción
Game7373,5282,38,Aventura
Game7374,34422,100,Deportes
Game7375,38142,4,Aventura
Game7376,29550,75,Deportes
Game7377,76,18,Estrategia
Game7378,11497,25,Estrategia
Game7379,25003,4,Puzzle
Game7380,23876,6,Aventura
Game7381,49384,29,Puzzle
Game7382,39998,16,Aventura
Game7383,14515,4,Aventura
Game7384,39662,54,RPG
Game7385,9328,3,Puzzle
Game7386,25998,12,Aventura
Game7387,24841,2,RPG
Game7388,30965,99,RPG
Game7389,24823,42,Aventura
Game7390,25335,66,Acción
Game7391,25597,85,Deportes
Game7392,37074,13,Puzzle
Game7393,12405,90,Estrategia
Game7394,4886,20,Puzzle
Game7395,27454,81,Puzzle
Game7396,19238,3,Acción
Game7397,28441,46,Deportes
Game7398,119,94,Acción
Game7399,18373,30,Deportes
Game7400,43535,80,Estrategia
Game7401,38864,73,Puzzle
Game7402,16498,34,Acción
Game7403,13540,56,Estrategia
Game7404,4561,52,Acción
Game7405,33339,76,Deportes
Game7406,6427,99,Estrategia
Game7407,38293,44,Aventura
Game7408,24452,48,RPG
Game7409,41797,75,RPG
Game7410,17341,46,Acción
Game7411,25286,23,RPG
Game7412,14391,84,Aventura
Game7413,25530,35,Deportes
Game7414,47483,9,Estrategia
Game7415,26777,13,Aventura
Game7416,40825,9,Estrategia
Game7417,12523,49,Estrategia
Game7418,29676,70,Aventura
Game7419,38770,100,Estrategia
Game7420,9720,61,RPG
Game7421,36407,2,Estrategia
Game7422,44697,9,Puzzle
Game7423,24242,32,Aventura
Game7424,38785,11,Deportes
Game7425,27724,16,Aventura
Game7426,35949,92,Estrategia
Game7427,1864,6,Puzzle
Game7428,40570,71,Deportes
Game7429,35188,94,Puzzle
Game7430,4593,95,Aventura
Game7431,42526,34,RPG
Game7432,48615,8,Acción
Game7433,26035,42,Aventura
Game7434,29690,85,Estrategia
Game7435,32058,55,Estrategia
Game7436,48991,84,Estrategia
Game7437,32261,77,Deportes
Game7438,49176,19,Acción
Game7439,12466,18,Acción
Game7440,17523,62,Acción
Game7441,7837,73,Deportes
Game7442,9397,55,Aventura
Game7443,44906,64,RPG
Game7444,15123,52,Puzzle
Game7445,13184,45,Aventura
Game7446,1055,68,Puzzle
Game7447,30754,54,Acción
Game7448,15924,59,Puzzle
Game7449,9449,46,Aventura
Game7450,39532,91,Puzzle
Game7451,8687,45,RPG
Game7452,32330,89,Acción
Game7453,31582,83,Estrategia
Game7454,28272,86,Aventura
Game7455,46355,66,Aventura
Game7456,25958,62,Puzzle
Game7457,40888,29,Estrategia
Game7458,46053,68,Aventura
Game7459,12593,15,Aventura
Game7460,17957,48,Puzzle
Game7461,3337,34,Puzzle
Game7462,17247,70,Aventura
Game7463,45520,44,Aventura
Game7464,22796,82,Acción
Game7465,11534,16,Aventura
Game7466,32225,6,Deportes
Game7467,42776,4,Estrategia
Game7468,28540,30,Deportes
Game7469,42940,11,Estrategia
Game7470,409,58,Deportes
Game7471,8035,47,Aventura
Game7472,46070,10,RPG
Game7473,38432,100,Puzzle
Game7474,14076,9,Acción
Game7475,3618,20,Acción
Game7476,1155,11,Deportes
Game7477,21911,95,Estrategia
Game7478,36279,100,Aventura
Game7479,40680,23,Aventura
Game7480,49467,63,Aventura
Game7481,20004,90,Puzzle
Game7482,49962,9,Deportes
Game7483,1867,33,Puzzle
Game7484,15751,99,Puzzle
Game7485,2521,6,Acción
Game7486,13226,23,Estrategia
Game7487,35790,34,Puzzle
Game7488,27086,58,RPG
Game7489,14549,73,Acción
Game7490,46586,5,Deportes
Game7491,36484,37,Estrategia
Game7492,28865,75,Acción
Game7493,39796,66,RPG
Game7494,36814,42,Aventura
Game7495,7542,25,Puzzle
Game7496,27451,59,Estrategia
Game7497,26749,79,Puzzle
Game7498,20149,52,Aventura
Game7499,10733,94,Estrategia
Game7500,41169,72,Estrategia
Game7501,9325,17,RPG
Game7502,5370,26,RPG
Game7503,21027,84,Puzzle
Game7504,6058,91,Acción
Game7505,4217,78,Puzzle
Game7506,8831,67,Puzzle
Game7507,20235,61,Estrategia
Game7508,48179,69,Acción
Game7509,14761,79,RPG
Game7510,37101,3,Puzzle
Game7511,19768,78,Acción
Game7512,12857,58,Aventura
Game7513,8729,100,RPG
Game7514,12979,25,Estrategia
Game7515,34067,13,Acción
Game7516,13052,0,Aventura
Game7517,36306,34,Acción
Game7518,48529,56,Puzzle
Game7519,42158,48,RPG
Game7520,16037,30,Acción
Game7521,32222,79,Puzzle
Game7522,25033,44,Estrategia
Game7523,47421,40,RPG
Game7524,30875,12,Puzzle
Game7525,39457,73,Acción
Game7526,41626,46,Puzzle
Game7527,22684,62,Deportes
Game7528,43136,2,Puzzle
Game7529,40955,86,RPG
Game7530,39682,10,Acción
Game7531,24163,4,RPG
Game7532,29819,70,Acción
Game7533,21395,31,Deportes
Game7534,4055,43,Estrategia
Game7535,48317,5,RPG
Game7536,3994,88,Deportes
Game7537,10582,22,Estrategia
Game7538,14632,40,Puzzle
Game7539,20720,28,RPG
Game7540,40207,13,Acción
Game7541,18468,95,Deportes
Game7542,46366,51,Acción
Game7543,18191,99,Deportes
Game7544,9403,15,Puzzle
Game7545,39556,84,Estrategia
Game7546,6834,34,RPG
Game7547,11298,29,Acción
Game7548,5411,10,Deportes
Game7549,30567,87,Puzzle
Game7550,37170,46,RPG
Game7551,42111,8,Puzzle
Game7552,13174,73,Acción
Game7553,37265,58,Puzzle
Game7554,22701,68,Puzzle
Game7555,11929,43,Acción
Game7556,22656,0,Deportes
Game7557,14621,82,Aventura
Game7558,25727,32,Deportes
Game7559,14542,67,Aventura
Game7560,5223,48,Estrategia
Game7561,22118,11,Estrategia
Game7562,38771,86,Estrategia
Game7563,48662,12,Puzzle
Game7564,12455,59,Aventura
Game7565,8874,66,Acción
Game7566,11163,86,Deportes
Game7567,48831,88,Estrategia
Game7568,41955,60,Deportes
Game7569,13169,0,Acción
Game7570,40790,73,Deportes
Game7571,11310,55,Aventura
Game7572,42691,99,Deportes
Game7573,33188,54,Aventura
Game7574,36406,37,Acción
Game7575,9143,36,Deportes
Game7576,1597,66,Estrategia
Game7577,30785,52,Aventura
Game7578,21523,8,Deportes
Game7579,39221,11,Acción
Game7580,2058,89,Deportes
Game7581,1507,75,RPG
Game7582,3929,81,Deportes
Game7583,47772,89,Aventura
Game7584,32350,18,Aventura
Game7585,29384,96,Deportes
Game7586,10227,12,Aventura
Game7587,9700,80,Aventura
Game7588,10123,9,RPG
Game7589,12499,62,Puzzle
Game7590,1193,43,Aventura
Game7591,1944,85,RPG
Game7592,15355,88,Puzzle
Game7593,25112,13,Deportes
Game7594,2980,63,Deportes
Game7595,33715,93,RPG
Game7596,35615,94,Deportes
Game7597,20894,72,Deportes
Game7598,2596,35,RPG
Game7599,8404,68,Aventura
Game7600,20961,56,Acción
Game7601,48935,78,Deportes
Game7602,41219,12,Deportes
Game7603,4704,91,Puzzle
Game7604,47339,62,Aventura
Game7605,44003,0,Acción
Game7606,14241,31,RPG
Game7607,35885,79,Aventura
Game7608,22234,66,Aventura
Game7609,17515,50,Acción
Game7610,3939,19,Deportes
Game7611,11159,80,RPG
Game7612,28331,98,RPG
Game7613,46291,37,Deportes
Game7614,14194,60,Puzzle
Game7615,17107,46,Deportes
Game7616,27225,11,RPG
Game7617,40383,52,Estrategia
Game7618,39157,1,Puzzle
Game7619,7353,77,Puzzle
Game7620,40680,49,Aventura
Game7621,22367,35,Acción
Game7622,22644,99,Estrategia
Game7623,14486,92,Aventura
Game7624,35016,88,Estrategia
Game7625,33790,22,Acción
Game7626,7154,47,Puzzle
Game7627,6806,71,Acción
Game7628,27889,93,Acción
Game7629,26524,10,Aventura
Game7630,28300,55,Puzzle
Game7631,47304,9,Acción
Game7632,12080,59,Puzzle
Game7633,14835,62,Deportes
Game7634,6699,11,RPG
Game7635,27635,66,RPG
Game7636,9380,4,RPG
Game7637,15631,69,Puzzle
Game7638,22395,88,Acción
Game7639,5918,47,Acción
Game7640,46735,52,Acción
Game7641,45120,66,Estrategia
Game7642,21790,48,RPG
Game7643,19397,35,RPG
Game7644,40868,80,Deportes
Game7645,32418,19,Aventura
Game7646,31865,1,Acción
Game7647,32255,30,Deportes
Game7648,47922,19,Aventura
Game7649,16500,26,Deportes
Game7650,24018,24,Puzzle
Game7651,6180,97,Aventura
Game7652,47363,5,Aventura
Game7653,17965,9,Deportes
Game7654,27020,82,Aventura
Game7655,6308,58,Aventura
Game7656,21276,93,Puzzle
Game7657,14115,49,Estrategia
Game7658,36952,70,Puzzle
Game7659,18010,43,RPG
Game7660,5816,86,Estrategia
Game7661,16655,23,Deportes
Game7662,48961,45,RPG
Game7663,47767,11,RPG
Game7664,30475,37,Puzzle
Game7665,42883,4,Puzzle
Game7666,18586,27,Acción
Game7667,33394,47,RPG
Game7668,44888,43,RPG
Game7669,19699,37,Puzzle
Game7670,38783,89,Puzzle
Game7671,13428,75,Puzzle
Game7672,5912,89,Acción
Game7673,40298,55,Puzzle
Game7674,33391,76,Estrategia
Game7675,21194,59,Estrategia
Game7676,43489,31,Deportes
Game7677,39564,30,Estrategia
Game7678,11002,63,Aventura
Game7679,13452,75,Deportes
Game7680,47958,97,Estrategia
Game7681,31857,28,Estrategia
Game7682,47620,13,RPG
Game7683,8530,86,Deportes
Game7684,24584,100,Deportes
Game7685,25082,42,Aventura
Game7686,42716,33,Aventura
Game7687,8990,4,RPG
Game7688,9105,74,Estrategia
Game7689,41269,92,RPG
Game7690,26162,10,Puzzle
Game7691,42300,46,Deportes
Game7692,49841,16,Deportes
Game7693,24867,67,RPG
Game7694,49037,41,RPG
Game7695,6892,7,Estrategia
Game7696,41647,52,Acción
Game7697,40129,66,Deportes
Game7698,37565,40,Acción
Game7699,28442,55,RPG
Game7700,18677,26,Puzzle
Game7701,17244,64,Estrategia
Game7702,39515,23,Acción
Game7703,9821,74,Aventura
Game7704,22512,56,RPG
Game7705,46822,82,Puzzle
Game7706,45410,63,Deportes
Game7707,49155,34,Deportes
Game7708,49388,47,Acción
Game7709,30301,33,RPG
Game7710,31281,10,Aventura
Game7711,21046,56,Deportes
Game7712,20689,38,Aventura
Game7713,39331,76,Estrategia
Game7714,631,65,Aventura
Game7715,44655,22,Acción
Game7716,14724,42,Acción
Game7717,6145,65,Aventura
Game7718,36002,17,Acción
Game7719,43376,32,RPG
Game7720,5059,12,Aventura
Game7721,34046,20,Puzzle
Game7722,44701,90,Aventura
Game7723,13143,16,Aventura
Game7724,16342,41,Aventura
Game7725,20724,11,Acción
Game7726,21757,31,Acción
Game7727,26853,70,Acción
Game7728,37911,36,RPG
Game7729,26906,7,Deportes
Game7730,7632,19,Acción
Game7731,4918,11,RPG
Game7732,7654,53,RPG
Game7733,18116,47,Puzzle
Game7734,28057,49,Estrategia
Game7735,32387,94,RPG
Game7736,21860,3,Acción
Game7737,18735,38,Deportes
Game7738,43779,35,RPG
Game7739,43612,80,Estrategia
Game7740,26738,6,Estrategia
Game7741,5042,21,Estrategia
Game7742,46121,87,Puzzle
Game7743,37433,70,RPG
Game7744,48606,22,Aventura
Game7745,5366,11,Deportes
Game7746,42503,89,Deportes
Game7747,14422,76,Puzzle
Game7748,25377,77,Estrategia
Game7749,3647,70,Acción
Game7750,5720,28,Acción
Game7751,37814,3,Puzzle
Game7752,42944,36,Puzzle
Game7753,12283,61,Deportes
Game7754,7108,33,Puzzle
Game7755,14759,43,Estrategia
Game7756,33236,31,Acción
Game7757,32735,85,Puzzle
Game7758,31405,33,Acción
Game7759,15053,81,RPG
Game7760,14368,29,Acción
Game7761,19866,69,Acción
Game7762,6749,88,RPG
Game7763,33459,76,Acción
Game7764,23927,23,Deportes
Game7765,31145,71,Deportes
Game7766,9079,2,RPG
Game7767,33892,99,Deportes
Game7768,35456,9,Puzzle
Game7769,46483,78,Puzzle
Game7770,9727,21,Estrategia
Game7771,7344,31,Deportes
Game7772,7888,67,Puzzle
Game7773,18566,61,Estrategia
Game7774,42864,42,Puzzle
Game7775,41809,12,Aventura
Game7776,18634,48,Estrategia
Game7777,46662,65,Aventura
Game7778,12065,33,Aventura
Game7779,42324,53,RPG
Game7780,9341,53,Acción
Game7781,35166,66,Deportes
Game7782,34460,33,Aventura
Game7783,9100,27,Aventura
Game7784,49890,65,Aventura
Game7785,17240,62,Acción
Game7786,43364,85,Estrategia
Game7787,5674,15,Puzzle
Game7788,17192,97,RPG
Game7789,49407,96,Puzzle
Game7790,33097,30,Estrategia
Game7791,2416,43,Acción
Game7792,48758,26,Acción
Game7793,32460,86,Aventura
Game7794,31922,21,Estrategia
Game7795,32989,14,Estrategia
Game7796,11493,54,Acción
Game7797,43095,9,Estrategia
Game7798,15135,59,Estrategia
Game7799,21243,72,Aventura
Game7800,41247,36,Puzzle
Game7801,9676,1,Aventura
Game7802,29106,52,Aventura
Game7803,39867,8,Estrategia
Game7804,31025,16,Deportes
Game7805,34549,16,Estrategia
Game7806,49264,7,RPG
Game7807,12010,76,Deportes
Game7808,32976,17,Puzzle
Game7809,34463,4,Puzzle
Game7810,30545,11,RPG
Game7811,30996,36,Puzzle
Game7812,7011,14,Puzzle
Game7813,28988,17,Estrategia
Game7814,18824,20,RPG
Game7815,47006,73,Estrategia
Game7816,11845,63,Deportes
Game7817,15696,87,Deportes
Game7818,9384,85,Deportes
Game7819,49977,85,Puzzle
Game7820,24413,42,Acción
Game7821,13489,49,Estrategia
Game7822,34317,40,Deportes
Game7823,22570,46,Puzzle
Game7824,12564,71,Estrategia
Game7825,3870,22,Estrategia
Game7826,31883,64,RPG
Game7827,49871,0,Acción
Game7828,4554,4,RPG
Game7829,19192,38,RPG
Game7830,6958,99,RPG
Game7831,42243,31,Estrategia
Game7832,638,36,RPG
Game7833,42663,85,Aventura
Game7834,359,88,Acción
Game7835,4746,64,RPG
Game7836,29088,46,RPG
Game7837,20603,2,RPG
Game7838,150,64,Estrategia
Game7839,21056,9,RPG
Game7840,33134,63,Estrategia
Game7841,36252,78,Puzzle
Game7842,49537,35,Acción
Game7843,6963,65,Estrategia
Game7844,18815,67,Acción
Game7845,29556,57,Acción
Game7846,25353,24,Aventura
Game7847,45160,11,Estrategia
Game7848,26518,40,Deportes
Game7849,19840,61,Estrategia
Game7850,27133,65,Estrategia
Game7851,29891,22,Estrategia
Game7852,23039,56,Estrategia
Game7853,11599,100,Aventura
Game7854,28405,100,Acción
Game7855,43751,78,Acción
Game7856,20599,34,Puzzle
Game7857,42538,76,RPG
Game7858,37715,18,Acción
Game7859,10261,34,Estrategia
Game7860,22948,20,Puzzle
Game7861,16106,52,Puzzle
Game7862,13072,96,Aventura
Game7863,32378,10,Deportes
Game7864,31225,37,Puzzle
Game7865,44031,26,Deportes
Game7866,21322,46,Aventura
Game7867,45657,73,Acción
Game7868,2091,82,Estrategia
Game7869,15909,33,Aventura
Game7870,36879,46,Deportes
Game7871,43487,70,RPG
Game7872,24189,69,Acción
Game7873,3978,29,RPG
Game7874,25056,75,Puzzle
Game7875,36908,49,Aventura
Game7876,23709,41,Deportes
Game7877,7987,23,Puzzle
Game7878,41899,48,Acción
Game7879,34566,58,Acción
Game7880,27745,65,Estrategia
Game7881,24517,80,Aventura
Game7882,45229,75,Estrategia
Game7883,36161,68,Deportes
Game7884,48170,94,Acción
Game7885,23399,34,Estrategia
Game7886,9116,16,Deportes
Game7887,9715,69,Puzzle
Game7888,28187,78,Estrategia
Game7889,1933,24,Puzzle
Game7890,28518,23,Aventura
Game7891,38428,27,RPG
Game7892,48382,59,RPG
Game7893,136,57,Puzzle
Game7894,43953,49,RPG
Game7895,44267,26,RPG
Game7896,23435,57,Deportes
Game7897,802,34,Estrategia
Game7898,41015,38,Estrategia
Game7899,19123,87,RPG
Game7900,17502,27,Aventura
Game7901,42190,56,Deportes
Game7902,32357,22,Aventura
Game7903,20867,69,Acción
Game7904,9436,10,RPG
Game7905,4405,8,Deportes
Game7906,7591,43,Estrategia
Game7907,1580,55,Acción
Game7908,42169,12,Puzzle
Game7909,44308,22,Acción
Game7910,36410,36,RPG
Game7911,32661,77,Puzzle
Game7912,28130,75,Aventura
Game7913,9320,98,Estrategia
Game7914,32951,24,Puzzle
Game7915,17746,70,Aventura
Game7916,29450,82,RPG
Game7917,740,95,Puzzle
Game7918,2416,83,Puzzle
Game7919,35259,62,Estrategia
Game7920,476,17,Deportes
Game7921,34435,59,RPG
Game7922,42177,27,Acción
Game7923,26256,53,RPG
Game7924,5076,75,Estrategia
Game7925,46095,52,Puzzle
Game7926,40797,98,Puzzle
Game7927,2561,64,RPG
Game7928,13025,94,Aventura
Game7929,21962,6,Estrategia
Game7930,22027,88,RPG
Game7931,40468,20,Acción
Game7932,30515,11,RPG
Game7933,17155,82,Acción
Game7934,29685,29,RPG
Game7935,9096,5,Deportes
Game7936,41621,65,Aventura
Game7937,10456,31,Estrategia
Game7938,38132,19,Estrategia
Game7939,20094,61,Deportes
Game7940,49024,89,Puzzle
Game7941,13811,98,Aventura
Game7942,28466,8,Deportes
Game7943,27711,43,Estrategia
Game7944,34052,91,Deportes
Game7945,7112,81,Aventura
Game7946,24597,63,Estrategia
Game7947,29456,43,Puzzle
Game7948,16684,38,Aventura
Game7949,21763,54,Deportes
Game7950,12987,41,Deportes
Game7951,42505,97,Puzzle
Game7952,44757,26,Deportes
Game7953,12039,49,Estrategia
Game7954,21167,96,RPG
Game7955,2364,54,RPG
Game7956,19330,5,RPG
Game7957,22217,67,Puzzle
Game7958,36256,75,Aventura
Game7959,25162,15,Acción
Game7960,31127,76,Puzzle
Game7961,36692,50,Deportes
Game7962,36130,100,Estrategia
Game7963,31977,31,Acción
Game7964,47799,0,Puzzle
Game7965,27630,4,Deportes
Game7966,9195,54,Estrategia
Game7967,11930,69,RPG
Game7968,2773,89,RPG
Game7969,33745,22,Estrategia
Game7970,9251,45,Deportes
Game7971,1999,45,Estrategia
Game7972,27949,39,Puzzle
Game7973,29724,80,Acción
Game7974,2815,39,Deportes
Game7975,25921,43,Acción
Game7976,44356,76,Deportes
Game7977,22912,12,Aventura
Game7978,30899,0,Aventura
Game7979,21591,24,Puzzle
Game7980,13546,31,Acción
Game7981,41327,11,Deportes
Game7982,23515,12,Estrategia
Game7983,1802,50,Puzzle
Game7984,450,91,Estrategia
Game7985,26134,27,Aventura
Game7986,38061,71,Deportes
Game7987,6189,75,Acción
Game7988,32548,91,Puzzle
Game7989,24004,25,Aventura
Game7990,33430,56,Acción
Game7991,3521,18,Estrategia
Game7992,23672,28,Acción
Game7993,33692,50,Deportes
Game7994,3191,15,Estrategia
Game7995,1566,79,RPG
Game7996,9239,89,Aventura
Game7997,25293,43,Acción
Game7998,20051,41,RPG
Game7999,85,52,Estrategia
Game8000,16056,8,Estrategia
Game8001,37274,11,Deportes
Game8002,17678,58,Acción
Game8003,49738,16,Acción
Game8004,10395,0,Puzzle
Game8005,5404,82,Deportes
Game8006,33773,38,Aventura
Game8007,3064,3,Puzzle
Game8008,39646,2,Estrategia
Game8009,19211,88,Aventura
Game8010,19981,68,Puzzle
Game8011,10244,49,Deportes
Game8012,40146,58,Aventura
Game8013,2868,67,Deportes
Game8014,40442,59,RPG
Game8015,15274,46,Deportes
Game8016,23857,11,Puzzle
Game8017,2204,45,Aventura
Game8018,38774,37,Acción
Game8019,42494,63,Acción
Game8020,46966,99,Puzzle
Game8021,9499,11,RPG
Game8022,10347,40,Deportes
Game8023,31970,71,Deportes
Game8024,32017,60,Deportes
Game8025,18974,53,Aventura
Game8026,30614,42,Puzzle
Game8027,37182,95,RPG
Game8028,49630,92,Acción
Game8029,31147,84,RPG
Game8030,19176,76,Aventura
Game8031,198,42,Puzzle
Game8032,2553,16,Deportes
Game8033,35552,84,Aventura
Game8034,31012,19,Puzzle
Game8035,36988,6,Acción
Game8036,5240,63,Deportes
Game8037,4605,40,Deportes
Game8038,19863,45,Estrategia
Game8039,19758,45,Estrategia
Game8040,37965,8,Aventura
Game8041,15190,96,Deportes
Game8042,13472,24,Deportes
Game8043,6882,16,Aventura
Game8044,5567,63,Acción
Game8045,40926,78,Acción
Game8046,42501,25,Acción
Game8047,35797,11,Aventura
Game8048,45980,89,Estrategia
Game8049,28197,74,Puzzle
Game8050,15510,6,RPG
Game8051,22604,95,RPG
Game8052,39301,74,Acción
Game8053,19035,15,Acción
Game8054,44586,59,RPG
Game8055,46137,38,Puzzle
Game8056,47661,32,RPG
Game8057,45573,99,Deportes
Game8058,28779,12,Deportes
Game8059,49958,4,Deportes
Game8060,10136,74,Estrategia
Game8061,41525,34,Estrategia
Game8062,13112,97,Puzzle
Game8063,183,56,RPG
Game8064,22917,72,Estrategia
Game8065,29598,10,Estrategia
Game8066,14142,31,Puzzle
Game8067,21985,7,Puzzle
Game8068,29215,54,RPG
Game8069,49646,31,Acción
Game8070,45675,84,Aventura
Game8071,5744,39,Puzzle
Game8072,40142,76,Aventura
Game8073,37885,69,Deportes
Game8074,2167,31,Aventura
Game8075,11310,11,Aventura
Game8076,9261,44,Estrategia
Game8077,49818,74,Deportes
Game8078,43960,85,Puzzle
Game8079,31464,12,Acción
Game8080,11599,17,Puzzle
Game8081,46877,84,Acción
Game8082,48394,70,Acción
Game8083,21602,92,Deportes
Game8084,21564,66,Estrategia
Game8085,43583,12,RPG
Game8086,14337,87,Deportes
Game8087,28626,51,Estrategia
Game8088,38858,18,Deportes
Game8089,44430,0,Deportes
Game8090,10660,37,Aventura
Game8091,19569,41,Puzzle
Game8092,28753,20,Estrategia
Game8093,48502,48,Acción
Game8094,37070,12,Puzzle
Game8095,26341,74,Aventura
Game8096,43815,43,Deportes
Game8097,10178,39,RPG
Game8098,634,32,Aventura
Game8099,35780,7,Puzzle
Game8100,13597,44,Estrategia
Game8101,29272,45,Deportes
Game8102,18419,67,Puzzle
Game8103,41451,87,RPG
Game8104,27052,14,Acción
Game8105,22795,71,Aventura
Game8106,26847,71,Puzzle
Game8107,48500,28,Puzzle
Game8108,536,29,Acción
Game8109,9330,77,Aventura
Game8110,7807,8,Puzzle
Game8111,15341,9,RPG
Game8112,24120,10,Deportes
Game8113,31023,68,Acción
Game8114,8558,79,RPG
Game8115,6845,36,Acción
Game8116,40870,46,Puzzle
Game8117,46755,4,RPG
Game8118,16762,6,Acción
Game8119,38249,23,Estrategia
Game8120,21441,12,Puzzle
Game8121,29077,72,Estrategia
Game8122,32842,71,Aventura
Game8123,48092,18,Puzzle
Game8124,49717,74,Aventura
Game8125,9946,100,Deportes
Game8126,37861,16,Aventura
Game8127,19564,67,Puzzle
Game8128,40188,59,Estrategia
Game8129,44038,91,Acción
Game8130,8420,88,Puzzle
Game8131,23729,26,Estrategia
Game8132,10732,83,Deportes
Game8133,16313,88,Puzzle
Game8134,35485,65,Puzzle
Game8135,43145,8,Estrategia
Game8136,26421,94,Puzzle
Game8137,29022,53,Deportes
Game8138,30531,6,Acción
Game8139,16911,28,Puzzle
Game8140,17836,73,Acción
Game8141,40085,11,Aventura
Game8142,42838,91,RPG
Game8143,38961,71,Aventura
Game8144,17889,48,Puzzle
Game8145,17896,37,Aventura
Game8146,12620,85,Aventura
Game8147,45960,87,Deportes
Game8148,39937,0,Puzzle
Game8149,17171,82,RPG
Game8150,15634,51,RPG
Game8151,7466,56,Acción
Game8152,609,94,Aventura
Game8153,49606,69,Acción
Game8154,39915,65,Acción
Game8155,22674,12,Acción
Game8156,42737,79,Puzzle
Game8157,48445,89,RPG
Game8158,12266,42,Estrategia
Game8159,16937,14,Acción
Game8160,7840,21,Acción
Game8161,15799,92,Puzzle
Game8162,34086,63,Deportes
Game8163,44614,28,RPG
Game8164,41290,52,Aventura
Game8165,19628,45,Puzzle
Game8166,7507,53,Deportes
Game8167,28088,13,Estrategia
Game8168,2610,12,Deportes
Game8169,4784,98,RPG
Game8170,4816,19,RPG
Game8171,32571,15,Aventura
Game8172,20710,27,Deportes
Game8173,36044,32,Acción
Game8174,33385,5,Acción
Game8175,21233,26,Acción
Game8176,7366,33,Aventura
Game8177,48564,34,Estrategia
Game8178,8754,7,Acción
Game8179,37104,4,Acción
Game8180,8457,50,Acción
Game8181,24476,7,Aventura
Game8182,38982,67,RPG
Game8183,47025,70,Aventura
Game8184,6916,38,Acción
Game8185,39628,45,Deportes
Game8186,32018,23,Puzzle
Game8187,17520,38,Puzzle
Game8188,42111,98,Deportes
Game8189,37291,30,Puzzle
Game8190,29146,46,Aventura
Game8191,32438,15,Deportes
Game8192,8063,15,Deportes
Game8193,32721,72,Puzzle
Game8194,23247,83,Aventura
Game8195,3804,31,RPG
Game8196,26882,55,Acción
Game8197,43005,80,RPG
Game8198,29730,60,Deportes
Game8199,32322,10,Estrategia
Game8200,13122,91,Acción
Game8201,37598,86,RPG
Game8202,13313,9,Puzzle
Game8203,32758,80,RPG
Game8204,34273,66,Acción
Game8205,41157,30,Acción
Game8206,1060,88,Aventura
Game8207,18119,44,Acción
Game8208,46469,41,Aventura
Game8209,45423,49,Estrategia
Game8210,45900,69,Aventura
Game8211,3296,63,Aventura
Game8212,43272,77,Acción
Game8213,41257,50,Estrategia
Game8214,20464,76,RPG
Game8215,35162,49,Puzzle
Game8216,36871,90,Estrategia
Game8217,43333,89,RPG
Game8218,1164,58,Deportes
Game8219,19153,52,Puzzle
Game8220,46621,99,Puzzle
Game8221,44273,13,Aventura
Game8222,44415,34,Estrategia
Game8223,42097,92,Acción
Game8224,9076,61,Acción
Game8225,20656,0,Estrategia
Game8226,5976,16,Deportes
Game8227,48785,56,Deportes
Game8228,14352,54,Estrategia
Game8229,30249,52,Deportes
Game8230,8886,93,Deportes
Game8231,43061,79,Puzzle
Game8232,4431,26,Aventura
Game8233,33763,45,Acción
Game8234,21746,53,RPG
Game8235,44617,80,RPG
Game8236,18120,11,RPG
Game8237,3147,23,RPG
Game8238,20211,8,Aventura
Game8239,14224,93,Estrategia
Game8240,28280,4,Acción
Game8241,31061,84,Estrategia
Game8242,37141,84,RPG
Game8243,41717,67,Estrategia
Game8244,49436,11,Estrategia
Game8245,31190,76,Acción
Game8246,43597,3,Puzzle
Game8247,14945,52,RPG
Game8248,36806,9,Deportes
Game8249,2827,41,Acción
Game8250,43556,15,RPG
Game8251,45714,0,Deportes
Game8252,38358,43,RPG
Game8253,49003,72,Aventura
Game8254,13286,46,Deportes
Game8255,19188,17,Deportes
Game8256,42203,3,Puzzle
Game8257,15583,26,Aventura
